dt,x,y,position,velocity,acceleration,jerk,heading
0.002000,43.973721,18.940756,0.974298,3.838062,7.600123,0.000000,6.267352
0.002000,43.981411,18.940634,0.981989,3.853263,7.600123,-0.000000,6.267395
0.002000,43.989132,18.940512,0.989711,3.868463,7.600123,0.000000,6.267439
0.002000,43.996883,18.940390,0.997463,3.883663,7.600123,0.000000,6.267482
0.002000,44.004665,18.940268,1.005246,3.898863,7.600123,-0.000000,6.267526
0.002000,44.012477,18.940146,1.013058,3.914064,7.600123,0.000000,6.267570
0.002000,44.020319,18.940024,1.020902,3.929264,7.600123,0.000000,6.267614
0.002000,44.028192,18.939901,1.028775,3.944464,7.600123,-0.000000,6.267658
0.002000,44.036095,18.939779,1.036680,3.959664,7.600123,0.000000,6.267703
0.002000,44.044028,18.939656,1.044614,3.974865,7.600123,0.000000,6.267747
0.002000,44.051992,18.939533,1.052579,3.990065,7.600123,-0.000000,6.267792
0.002000,44.059987,18.939411,1.060574,4.005265,7.600123,0.000000,6.267836
0.002000,44.068012,18.939288,1.068600,4.020465,7.600123,0.000000,6.267881
0.002000,44.076067,18.939164,1.076656,4.035665,7.600123,0.000000,6.267926
0.002000,44.084152,18.939041,1.084743,4.050866,7.600123,0.000000,6.267971
0.002000,44.092268,18.938918,1.092860,4.066066,7.600123,-0.000000,6.268016
0.002000,44.100415,18.938795,1.101007,4.081266,7.600123,0.000000,6.268061
0.002000,44.108592,18.938671,1.109185,4.096466,7.600123,0.000000,6.268106
0.002000,44.116799,18.938547,1.117393,4.111667,7.600123,0.000000,6.268152
0.002000,44.125036,18.938424,1.125631,4.126867,7.600123,0.000000,6.268197
0.002000,44.133304,18.938300,1.133900,4.142067,7.600123,0.000000,6.268243
0.002000,44.141603,18.938176,1.142200,4.157267,7.600123,0.000000,6.268288
0.002000,44.149932,18.938052,1.150529,4.172468,7.600123,-0.000000,6.268334
0.002000,44.158291,18.937928,1.158890,4.187668,7.600123,0.000000,6.268380
0.002000,44.166680,18.937804,1.167280,4.202868,7.600123,0.000000,6.268426
0.002000,44.175100,18.937680,1.175701,4.218068,7.600123,0.000000,6.268472
0.002000,44.183551,18.937556,1.184152,4.233269,7.600123,0.000000,6.268518
0.002000,44.192032,18.937432,1.192634,4.248469,7.600123,0.000000,6.268564
0.002000,44.200543,18.937308,1.201146,4.263669,7.600123,-0.000000,6.268611
0.002000,44.209085,18.937183,1.209689,4.278869,7.600123,-0.000000,6.268657
0.002000,44.217657,18.937059,1.218262,4.294070,7.600123,0.000000,6.268704
0.002000,44.226259,18.936935,1.226865,4.309270,7.600123,0.000000,6.268751
0.002000,44.234892,18.936810,1.235499,4.324470,7.600123,0.000000,6.268797
0.002000,44.243555,18.936686,1.244163,4.339670,7.600123,0.000000,6.268844
0.002000,44.252249,18.936561,1.252858,4.354871,7.600123,-0.000000,6.268891
0.002000,44.260973,18.936437,1.261582,4.370071,7.600123,0.000000,6.268938
0.002000,44.269727,18.936312,1.270338,4.385271,7.600123,0.000000,6.268985
0.002000,44.278512,18.936188,1.279124,4.400471,7.600123,0.000000,6.269032
0.002000,44.287327,18.936063,1.287940,4.415672,7.600123,0.000000,6.269080
0.002000,44.296173,18.935939,1.296786,4.430872,7.600123,0.000000,6.269127
0.002000,44.305049,18.935814,1.305663,4.446072,7.600123,0.000000,6.269175
0.002000,44.313956,18.935689,1.314571,4.461272,7.600123,-0.000000,6.269222
0.002000,44.322893,18.935565,1.323508,4.476473,7.600123,0.000000,6.269270
0.002000,44.331860,18.935440,1.332476,4.491673,7.600123,0.000000,6.269318
0.002000,44.340858,18.935316,1.341475,4.506873,7.600123,0.000000,6.269366
0.002000,44.349886,18.935191,1.350504,4.522073,7.600123,0.000000,6.269413
0.002000,44.358944,18.935067,1.359563,4.537274,7.600123,0.000000,6.269461
0.002000,44.368033,18.934942,1.368653,4.552474,7.600123,-0.000000,6.269510
0.002000,44.377152,18.934818,1.377773,4.567674,7.600123,0.000000,6.269558
0.002000,44.386302,18.934693,1.386924,4.582874,7.600123,0.000000,6.269606
0.002000,44.395482,18.934569,1.396105,4.598075,7.600123,0.000000,6.269654
0.002000,44.404693,18.934444,1.405316,4.613275,7.600123,0.000000,6.269703
0.002000,44.413934,18.934320,1.414558,4.628475,7.600123,0.000000,6.269751
0.002000,44.423205,18.934196,1.423830,4.643675,7.600123,-0.000000,6.269800
0.002000,44.432507,18.934071,1.433132,4.658876,7.600123,0.000000,6.269848
0.002000,44.441839,18.933947,1.442465,4.674076,7.600123,0.000000,6.269897
0.002000,44.451201,18.933823,1.451829,4.689276,7.600123,0.000000,6.269946
0.002000,44.460594,18.933699,1.461223,4.704476,7.600123,0.000000,6.269995
0.002000,44.470017,18.933575,1.470647,4.719677,7.600123,0.000000,6.270044
0.002000,44.479471,18.933451,1.480101,4.734877,7.600123,0.000000,6.270093
0.002000,44.488955,18.933327,1.489586,4.750077,7.600123,-0.000000,6.270142
0.002000,44.498470,18.933203,1.499102,4.765277,7.600123,0.000000,6.270191
0.002000,44.508015,18.933079,1.508647,4.780478,7.600123,0.000000,6.270240
0.002000,44.517590,18.932955,1.518223,4.795678,7.600123,0.000000,6.270290
0.002000,44.527196,18.932832,1.527830,4.810878,7.600123,0.000000,6.270339
0.002000,44.536832,18.932708,1.537467,4.826078,7.600123,0.000000,6.270389
0.002000,44.546499,18.932585,1.547134,4.841279,7.600123,-0.000000,6.270438
0.002000,44.556196,18.932461,1.556832,4.856479,7.600123,0.000000,6.270488
0.002000,44.565923,18.932338,1.566560,4.871679,7.600123,0.000000,6.270537
0.002000,44.575681,18.932215,1.576319,4.886879,7.600123,0.000000,6.270587
0.002000,44.585469,18.932092,1.586108,4.902080,7.600123,0.000000,6.270637
0.002000,44.595288,18.931969,1.595927,4.917280,7.600123,0.000000,6.270687
0.002000,44.605137,18.931846,1.605777,4.932480,7.600123,0.000000,6.270737
0.002000,44.615016,18.931723,1.615657,4.947680,7.600123,-0.000000,6.270787
0.002000,44.624926,18.931600,1.625568,4.962881,7.600123,0.000000,6.270837
0.002000,44.634866,18.931478,1.635509,4.978081,7.600123,0.000000,6.270887
0.002000,44.644837,18.931356,1.645480,4.993281,7.600123,0.000000,6.270937
0.002000,44.654838,18.931233,1.655482,5.008481,7.600123,0.000000,6.270987
0.002000,44.664869,18.931111,1.665514,5.023682,7.600123,0.000000,6.271038
0.002000,44.674931,18.930989,1.675576,5.038882,7.600123,-0.000000,6.271088
0.002000,44.685023,18.930867,1.685669,5.054082,7.600123,0.000000,6.271138
0.002000,44.695146,18.930746,1.695793,5.069282,7.600123,0.000000,6.271189
0.002000,44.705299,18.930624,1.705946,5.084483,7.600123,0.000000,6.271239
0.002000,44.715482,18.930503,1.716131,5.099683,7.600123,0.000000,6.271290
0.002000,44.725696,18.930382,1.726345,5.114883,7.600123,0.000000,6.271340
0.002000,44.735940,18.930260,1.736590,5.130083,7.600123,0.000000,6.271391
0.002000,44.746215,18.930139,1.746866,5.145284,7.600123,-0.000000,6.271442
0.002000,44.756520,18.930019,1.757171,5.160484,7.600123,0.000000,6.271493
0.002000,44.766855,18.929898,1.767507,5.175684,7.600123,0.000000,6.271543
0.002000,44.777221,18.929778,1.777874,5.190884,7.600123,0.000000,6.271594
0.002000,44.787618,18.929657,1.788271,5.206084,7.600123,0.000000,6.271645
0.002000,44.798044,18.929537,1.798698,5.221285,7.600123,0.000000,6.271696
0.002000,44.808501,18.929418,1.809156,5.236485,7.600123,-0.000000,6.271747
0.002000,44.818989,18.929298,1.819644,5.251685,7.600123,0.000000,6.271798
0.002000,44.829507,18.929178,1.830163,5.266885,7.600123,0.000000,6.271849
0.002000,44.840055,18.929059,1.840712,5.282086,7.600123,0.000000,6.271900
0.002000,44.850634,18.928940,1.851291,5.297286,7.600123,0.000000,6.271952
0.002000,44.861243,18.928821,1.861901,5.312486,7.600123,0.000000,6.272003
0.002000,44.871882,18.928702,1.872541,5.327686,7.600123,-0.000000,6.272054
0.002000,44.882552,18.928584,1.883212,5.342887,7.600123,0.000000,6.272105
0.002000,44.893253,18.928465,1.893913,5.358087,7.600123,0.000000,6.272157
0.002000,44.903983,18.928347,1.904644,5.373287,7.600123,0.000000,6.272208
0.002000,44.914744,18.928230,1.915406,5.388487,7.600123,0.000000,6.272259
0.002000,44.925536,18.928112,1.926198,5.403688,7.600123,0.000000,6.272311
0.002000,44.936358,18.927995,1.937021,5.418888,7.600123,0.000000,6.272362
0.002000,44.947210,18.927877,1.947874,5.434088,7.600123,-0.000000,6.272414
0.002000,44.958093,18.927760,1.958757,5.449288,7.600123,0.000000,6.272465
0.002000,44.969006,18.927644,1.969671,5.464489,7.600123,0.000000,6.272517
0.002000,44.979950,18.927527,1.980615,5.479689,7.600123,0.000000,6.272569
0.002000,44.990924,18.927411,1.991590,5.494889,7.600123,0.000000,6.272620
0.002000,45.001928,18.927295,2.002595,5.510089,7.600123,0.000000,6.272672
0.002000,45.012963,18.927179,2.013630,5.525290,7.600123,-0.000000,6.272724
0.002000,45.024028,18.927064,2.024696,5.540490,7.600123,0.000000,6.272775
0.002000,45.035124,18.926949,2.035792,5.555690,7.600123,0.000000,6.272827
0.002000,45.046250,18.926834,2.046918,5.570890,7.600123,0.000000,6.272879
0.002000,45.057406,18.926719,2.058075,5.586091,7.600123,0.000000,6.272931
0.002000,45.068593,18.926604,2.069263,5.601291,7.600123,0.000000,6.272983
0.002000,45.079810,18.926490,2.080481,5.616491,7.600123,0.000000,6.273034
0.002000,45.091058,18.926376,2.091729,5.631691,7.600123,-0.000000,6.273086
0.002000,45.102336,18.926263,2.103007,5.646892,7.600123,0.000000,6.273138
0.002000,45.113644,18.926150,2.114316,5.662092,7.600123,0.000000,6.273190
0.002000,45.124983,18.926036,2.125656,5.677292,7.600123,0.000000,6.273242
0.002000,45.136352,18.925924,2.137025,5.692492,7.600123,0.000000,6.273294
0.002000,45.147752,18.925811,2.148426,5.707693,7.600123,0.000000,6.273346
0.002000,45.159182,18.925699,2.159856,5.722893,7.600123,-0.000000,6.273398
0.002000,45.170642,18.925587,2.171317,5.738093,7.600123,0.000000,6.273450
0.002000,45.182133,18.925476,2.182809,5.753293,7.600123,0.000000,6.273502
0.002000,45.193654,18.925364,2.194330,5.768494,7.600123,0.000000,6.273554
0.002000,45.205206,18.925253,2.205883,5.783694,7.600123,0.000000,6.273606
0.002000,45.216788,18.925143,2.217465,5.798894,7.600123,0.000000,6.273658
0.002000,45.228400,18.925032,2.229078,5.814094,7.600123,-0.000000,6.273710
0.002000,45.240043,18.924922,2.240722,5.829295,7.600123,0.000000,6.273762
0.002000,45.251717,18.924813,2.252395,5.844495,7.600123,0.000000,6.273814
0.002000,45.263420,18.924703,2.264100,5.859695,7.600123,0.000000,6.273866
0.002000,45.275154,18.924594,2.275834,5.874895,7.600123,0.000000,6.273918
0.002000,45.286919,18.924486,2.287599,5.890096,7.600123,0.000000,6.273971
0.002000,45.298714,18.924377,2.299395,5.905296,7.600123,0.000000,6.274023
0.002000,45.310539,18.924269,2.311220,5.920496,7.600123,-0.000000,6.274075
0.002000,45.322395,18.924161,2.323077,5.935696,7.600123,0.000000,6.274127
0.002000,45.334281,18.924054,2.334963,5.950897,7.600123,0.000000,6.274179
0.002000,45.346197,18.923947,2.346880,5.966097,7.600123,0.000000,6.274231
0.002000,45.358144,18.923840,2.358827,5.981297,7.600123,0.000000,6.274283
0.002000,45.370122,18.923734,2.370805,5.996497,7.600123,0.000000,6.274335
0.002000,45.382129,18.923628,2.382813,6.011698,7.600123,-0.000000,6.274387
0.002000,45.394167,18.923523,2.394852,6.026898,7.600123,0.000000,6.274439
0.002000,45.406236,18.923417,2.406921,6.042098,7.600123,0.000000,6.274492
0.002000,45.418335,18.923312,2.419020,6.057298,7.600123,0.000000,6.274544
0.002000,45.430464,18.923208,2.431150,6.072499,7.600123,0.000000,6.274596
0.002000,45.442624,18.923104,2.443310,6.087699,7.600123,0.000000,6.274648
0.002000,45.454814,18.923000,2.455501,6.102899,7.600123,0.000000,6.274700
0.002000,45.467035,18.922897,2.467722,6.118099,7.600123,-0.000000,6.274752
0.002000,45.479286,18.922794,2.479973,6.133300,7.600123,0.000000,6.274804
0.002000,45.491567,18.922691,2.492255,6.148500,7.600123,0.000000,6.274856
0.002000,45.503879,18.922589,2.504567,6.163700,7.600123,0.000000,6.274908
0.002000,45.516221,18.922487,2.516910,6.178900,7.600123,-0.000000,6.274960
0.002000,45.528594,18.922385,2.529283,6.194101,7.600123,0.000000,6.275012
0.002000,45.540997,18.922284,2.541686,6.209301,7.600123,-0.000000,6.275064
0.002000,45.553430,18.922184,2.554120,6.224501,7.600123,0.000000,6.275116
0.002000,45.565894,18.922084,2.566584,6.239701,7.600123,0.000000,6.275168
0.002000,45.578388,18.921984,2.579079,6.254902,7.600123,0.000000,6.275220
0.002000,45.590913,18.921884,2.591604,6.270102,7.600123,0.000000,6.275271
0.002000,45.603468,18.921785,2.604159,6.285302,7.600123,0.000000,6.275323
0.002000,45.616053,18.921687,2.616745,6.300502,7.600123,-0.000000,6.275375
0.002000,45.628669,18.921588,2.629361,6.315702,7.600123,0.000000,6.275427
0.002000,45.641315,18.921491,2.642008,6.330903,7.600123,0.000000,6.275479
0.002000,45.653992,18.921393,2.654685,6.346103,7.600123,0.000000,6.275530
0.002000,45.666699,18.921296,2.667392,6.361303,7.600123,0.000000,6.275582
0.002000,45.679436,18.921200,2.680130,6.376503,7.600123,0.000000,6.275634
0.002000,45.692204,18.921104,2.692899,6.391704,7.600123,0.000000,6.275686
0.002000,45.705002,18.921008,2.705697,6.406904,7.600123,-0.000000,6.275737
0.002000,45.717831,18.920913,2.718526,6.422104,7.600123,0.000000,6.275789
0.002000,45.730690,18.920818,2.731386,6.437304,7.600123,0.000000,6.275840
0.002000,45.743579,18.920724,2.744275,6.452505,7.600123,0.000000,6.275892
0.002000,45.756499,18.920630,2.757196,6.467705,7.600123,0.000000,6.275943
0.002000,45.769450,18.920536,2.770146,6.482905,7.600123,0.000000,6.275995
0.002000,45.782430,18.920443,2.783127,6.498105,7.600123,-0.000000,6.276046
0.002000,45.795441,18.920351,2.796139,6.513306,7.600123,0.000000,6.276098
0.002000,45.808483,18.920259,2.809180,6.528506,7.600123,0.000000,6.276149
0.002000,45.821555,18.920167,2.822253,6.543706,7.600123,0.000000,6.276200
0.002000,45.834657,18.920076,2.835355,6.558906,7.600123,0.000000,6.276252
0.002000,45.847790,18.919985,2.848488,6.574107,7.600123,0.000000,6.276303
0.002000,45.860953,18.919895,2.861652,6.589307,7.600123,0.000000,6.276354
0.002000,45.874146,18.919805,2.874845,6.604507,7.600123,-0.000000,6.276405
0.002000,45.887370,18.919716,2.888070,6.619707,7.600123,0.000000,6.276456
0.002000,45.900625,18.919627,2.901324,6.634908,7.600123,0.000000,6.276507
0.002000,45.913909,18.919538,2.914609,6.650108,7.600123,0.000000,6.276558
0.002000,45.927224,18.919451,2.927925,6.665308,7.600123,0.000000,6.276609
0.002000,45.940570,18.919363,2.941271,6.680508,7.600123,0.000000,6.276660
0.002000,45.953946,18.919276,2.954647,6.695709,7.600123,-0.000000,6.276711
0.002000,45.967352,18.919190,2.968053,6.710909,7.600123,0.000000,6.276762
0.002000,45.980789,18.919104,2.981490,6.726109,7.600123,0.000000,6.276812
0.002000,45.994256,18.919018,2.994958,6.741309,7.600123,0.000000,6.276863
0.002000,46.007754,18.918933,3.008456,6.756510,7.600123,0.000000,6.276914
0.002000,46.021282,18.918849,3.021984,6.771710,7.600123,0.000000,6.276964
0.002000,46.034840,18.918765,3.035542,6.786910,7.600123,0.000000,6.277015
0.002000,46.048429,18.918681,3.049131,6.802110,7.600123,-0.000000,6.277065
0.002000,46.062048,18.918598,3.062751,6.817311,7.600123,0.000000,6.277116
0.002000,46.075698,18.918516,3.076401,6.832511,7.600123,0.000000,6.277166
0.002000,46.089377,18.918434,3.090081,6.847711,7.600123,0.000000,6.277216
0.002000,46.103088,18.918352,3.103792,6.862911,7.600123,0.000000,6.277266
0.002000,46.116829,18.918271,3.117533,6.878112,7.600123,0.000000,6.277316
0.002000,46.130600,18.918191,3.131304,6.893312,7.600123,-0.000000,6.277367
0.002000,46.144401,18.918111,3.145106,6.908512,7.600123,0.000000,6.277416
0.002000,46.158233,18.918031,3.158938,6.923712,7.600123,0.000000,6.277466
0.002000,46.172096,18.917952,3.172801,6.938913,7.600123,0.000000,6.277516
0.002000,46.185989,18.917874,3.186694,6.954113,7.600123,0.000000,6.277566
0.002000,46.199912,18.917796,3.200617,6.969313,7.600123,0.000000,6.277616
0.002000,46.213865,18.917719,3.214571,6.984513,7.600123,-0.000000,6.277665
0.002000,46.227849,18.917642,3.228555,6.999714,7.600123,0.000000,6.277715
0.002000,46.241864,18.917566,3.242570,7.014914,7.600123,0.000000,6.277764
0.002000,46.255909,18.917490,3.256615,7.030114,7.600123,0.000000,6.277814
0.002000,46.269984,18.917415,3.270690,7.045314,7.600123,0.000000,6.277863
0.002000,46.284090,18.917340,3.284796,7.060515,7.600123,0.000000,6.277912
0.002000,46.298226,18.917266,3.298932,7.075715,7.600123,0.000000,6.277961
0.002000,46.312392,18.917192,3.313099,7.090915,7.600123,-0.000000,6.278010
0.002000,46.326589,18.917119,3.327296,7.106115,7.600123,0.000000,6.278059
0.002000,46.340816,18.917046,3.341523,7.121316,7.600123,0.000000,6.278108
0.002000,46.355074,18.916974,3.355781,7.136278,7.481371,-59.375964,6.278157
0.002000,46.369361,18.916903,3.370068,7.151004,7.362619,-59.375964,6.278206
0.002000,46.383677,18.916832,3.384385,7.165491,7.243868,-59.375964,6.278255
0.002000,46.398022,18.916761,3.398730,7.179742,7.125116,-59.375964,6.278303
0.002000,46.412395,18.916692,3.413104,7.193754,7.006364,-59.375964,6.278351
0.002000,46.426796,18.916622,3.427505,7.207529,6.887612,-59.375964,6.278400
0.002000,46.441225,18.916554,3.441933,7.221067,6.768860,-59.375964,6.278448
0.002000,46.455680,18.916486,3.456389,7.234367,6.650108,-59.375964,6.278496
0.002000,46.470162,18.916418,3.470871,7.247430,6.531356,-59.375964,6.278544
0.002000,46.484669,18.916351,3.485378,7.260255,6.412604,-59.375964,6.278592
0.002000,46.499202,18.916285,3.499911,7.272843,6.293852,-59.375964,6.278640
0.002000,46.513760,18.916219,3.514469,7.285193,6.175100,-59.375964,6.278688
0.002000,46.528343,18.916154,3.529052,7.297306,6.056348,-59.375964,6.278735
0.002000,46.542949,18.916089,3.543658,7.309181,5.937596,-59.375964,6.278782
0.002000,46.557579,18.916025,3.558288,7.320819,5.818844,-59.375964,6.278830
0.002000,46.572232,18.915961,3.572941,7.332219,5.700093,-59.375964,6.278877
0.002000,46.586907,18.915898,3.587617,7.343382,5.581341,-59.375964,6.278924
0.002000,46.601605,18.915836,3.602315,7.354307,5.462589,-59.375964,6.278971
0.002000,46.616324,18.915774,3.617034,7.364995,5.343837,-59.375964,6.279018
0.002000,46.631064,18.915713,3.631775,7.375445,5.225085,-59.375964,6.279064
0.002000,46.645825,18.915653,3.646536,7.385657,5.106333,-59.375964,6.279111
0.002000,46.660606,18.915593,3.661317,7.395633,4.987581,-59.375964,6.279157
0.002000,46.675407,18.915534,3.676118,7.405370,4.868829,-59.375964,6.279203
0.002000,46.690227,18.915475,3.690938,7.414870,4.750077,-59.375964,6.279249
0.002000,46.705066,18.915417,3.705777,7.424133,4.631325,-59.375964,6.279295
0.002000,46.719923,18.915360,3.720634,7.433158,4.512573,-59.375964,6.279341
0.002000,46.734798,18.915303,3.735510,7.441946,4.393821,-59.375964,6.279387
0.002000,46.749691,18.915246,3.750402,7.450496,4.275069,-59.375964,6.279432
0.002000,46.764600,18.915191,3.765311,7.458809,4.156317,-59.375964,6.279477
0.002000,46.779525,18.915136,3.780237,7.466884,4.037566,-59.375964,6.279523
0.002000,46.794467,18.915081,3.795179,7.474721,3.918814,-59.375964,6.279568
0.002000,46.809424,18.915028,3.810136,7.482321,3.800062,-59.375964,6.279612
0.002000,46.824396,18.914974,3.825108,7.489684,3.681310,-59.375964,6.279657
0.002000,46.839382,18.914922,3.840094,7.496809,3.562558,-59.375964,6.279701
0.002000,46.854383,18.914870,3.855095,7.503697,3.443806,-59.375964,6.279746
0.002000,46.869397,18.914819,3.870109,7.510347,3.325054,-59.375964,6.279790
0.002000,46.884424,18.914768,3.885136,7.516759,3.206302,-59.375964,6.279834
0.002000,46.899463,18.914718,3.900175,7.522935,3.087550,-59.375964,6.279878
0.002000,46.914515,18.914668,3.915227,7.528872,2.968798,-59.375964,6.279921
0.002000,46.929578,18.914620,3.930291,7.534572,2.850046,-59.375964,6.279965
0.002000,46.944653,18.914571,3.945365,7.540035,2.731294,-59.375964,6.280008
0.002000,46.959738,18.914524,3.960451,7.545260,2.612542,-59.375964,6.280051
0.002000,46.974834,18.914477,3.975546,7.550248,2.493790,-59.375964,6.280094
0.002000,46.989939,18.914430,3.990651,7.554998,2.375039,-59.375964,6.280137
0.002000,47.005053,18.914385,4.005766,7.559510,2.256287,-59.375964,6.280179
0.002000,47.020176,18.914340,4.020889,7.563785,2.137535,-59.375964,6.280221
0.002000,47.035308,18.914295,4.036021,7.567823,2.018783,-59.375964,6.280263
0.002000,47.050447,18.914251,4.051160,7.571623,1.900031,-59.375964,6.280305
0.002000,47.065594,18.914208,4.066307,7.575185,1.781279,-59.375964,6.280347
0.002000,47.080748,18.914165,4.081461,7.578510,1.662527,-59.375964,6.280389
0.002000,47.095908,18.914123,4.096621,7.581598,1.543775,-59.375964,6.280430
0.002000,47.111074,18.914082,4.111787,7.584448,1.425023,-59.375964,6.280471
0.002000,47.126245,18.914041,4.126958,7.587061,1.306271,-59.375964,6.280512
0.002000,47.141422,18.914000,4.142135,7.589436,1.187519,-59.375964,6.280553
0.002000,47.156603,18.913961,4.157316,7.591573,1.068767,-59.375964,6.280593
0.002000,47.171788,18.913922,4.172501,7.593473,0.950015,-59.375964,6.280634
0.002000,47.186976,18.913883,4.187690,7.595136,0.831263,-59.375964,6.280674
0.002000,47.202168,18.913845,4.202881,7.596561,0.712512,-59.375964,6.280714
0.002000,47.217362,18.913808,4.218076,7.597748,0.593760,-59.375964,6.280753
0.002000,47.232558,18.913771,4.233272,7.598698,0.475008,-59.375964,6.280793
0.002000,47.247757,18.913735,4.248470,7.599411,0.356256,-59.375964,6.280832
0.002000,47.262956,18.913700,4.263669,7.599886,0.237504,-59.375964,6.280871
0.002000,47.278156,18.913665,4.278869,7.600123,0.118752,-59.375964,6.280910
0.002000,47.293356,18.913631,4.294070,7.599965,-0.079046,-98.898909,6.280949
0.002000,47.308555,18.913597,4.309269,7.599570,-0.197798,-59.375964,6.280987
0.002000,47.323754,18.913564,4.324468,7.598937,-0.316550,-59.375964,6.281025
